variable,year,region,unit,value
Land Cover,2015,LSO,million ha,3.01453647158182
Land Cover,2015,LTU,million ha,6.45831537291752
Land Cover,2015,LUX,million ha,0.260601609536918
Land Cover,2015,LVA,million ha,6.41013177802739
Land Cover,2015,MAC,million ha,0.002206788382094
Land Cover,2015,MAR,million ha,41.3461175647816
Land Cover,2015,MDA,million ha,3.31166081252739
Land Cover,2015,MDG,million ha,59.2068980035385
Land Cover,2015,MEX,million ha,195.654357862545
Land Cover,2015,MKD,million ha,2.53519889711724
Land Cover,2015,MLI,million ha,125.681267813813
Land Cover,2015,MLT,million ha,0.0293893060993854
Land Cover,2015,MMR,million ha,66.4255164924541
Land Cover,2015,MNE,million ha,1.36970850576021
Land Cover,2015,MNG,million ha,156.052206634424
Land Cover,2015,MOZ,million ha,79.0379675028625
Land Cover,2015,MRT,million ha,103.892624564052
Land Cover,2015,MWI,million ha,11.9808516095008
Land Cover,2015,MYS,million ha,32.8026555877137
Land Cover,2015,NAM,million ha,82.4445338021831
Land Cover,2015,NER,million ha,118.513772363765
Land Cover,2015,NGA,million ha,91.1105180623299
Land Cover,2015,NIC,million ha,12.8953965516555
Land Cover,2015,NLD,million ha,3.51555154371925
Land Cover,2015,NOR,million ha,37.0726312434413
Land Cover,2015,NPL,million ha,14.730130831149
Land Cover,2015,NZL,million ha,26.2614584209498
Land Cover,2015,OMN,million ha,31.1247363083749
Land Cover,2015,PAK,million ha,87.3207396468259
Land Cover,2015,PAN,million ha,7.45875190056195
Land Cover,2015,PER,million ha,129.420781994382
Land Cover,2015,PHL,million ha,28.9126203051172
Land Cover,2015,PNG,million ha,46.2451724490457
Land Cover,2015,POL,million ha,31.1838055951541
Land Cover,2015,PRT,million ha,8.84425891285167
Land Cover,2015,PRY,million ha,40.0867562464836
Land Cover,2015,QAT,million ha,1.10889404386294
Land Cover,2015,ROU,million ha,23.5745610633237
Land Cover,2015,RUS,million ha,1680.35274115229
Land Cover,2015,RWA,million ha,2.54222694123763
Land Cover,2015,SAU,million ha,192.480404097675
Land Cover,2015,SDN,million ha,185.288479197206
Land Cover,2015,SEN,million ha,19.6744115093311
Land Cover,2015,SLB,million ha,2.59133334916124
Land Cover,2015,SLE,million ha,7.19695495273598
Land Cover,2015,SLV,million ha,2.05749879754062
Land Cover,2015,SRB,million ha,7.74256771506035
Land Cover,2015,STP,million ha,0.100606497577398
Land Cover,2015,SUR,million ha,14.5818439914324
Land Cover,2015,SVK,million ha,4.83389630862435
Land Cover,2015,SVN,million ha,2.02589688045888
Land Cover,2015,SWE,million ha,44.1679198456344
Land Cover,2015,SWZ,million ha,1.7138388188946
Land Cover,2015,TCD,million ha,127.074044293748
Land Cover,2015,TGO,million ha,5.70820473373164
Land Cover,2015,THA,million ha,51.5457705724951
Land Cover,2015,TJK,million ha,14.2119064266679
Land Cover,2015,TKM,million ha,46.9487488832265
Land Cover,2015,TLS,million ha,1.50307367140891
Land Cover,2015,TTO,million ha,0.508827227383778
Land Cover,2015,TUN,million ha,15.6385365741644
Land Cover,2015,TUR,million ha,77.8588605770915
Land Cover,2015,TZA,million ha,94.5290093980983
Land Cover,2015,UGA,million ha,24.2938477601564
Land Cover,2015,UKR,million ha,59.6536913669351
Land Cover,2015,URY,million ha,17.716093930701
Land Cover,2015,USA,million ha,941.731306440107
Land Cover,2015,UZB,million ha,44.7195563088968
Land Cover,2015,VCT,million ha,0.0343613336322034
Land Cover,2015,VNM,million ha,32.8920280881451
Land Cover,2015,VUT,million ha,1.12399538642642
Land Cover,2015,World,million ha,12837.3136136161
Land Cover,2015,ZAF,million ha,122.093220885718
Land Cover,2015,ZMB,million ha,75.471213628716
Land Cover,2015,ZWE,million ha,39.0522180786576
Land Cover|Cropland,2010,AFG,million ha,7.8786596841613
Land Cover|Cropland,2010,AGO,million ha,4.30674050543803
Land Cover|Cropland,2010,ALB,million ha,0.648571759724648
Land Cover|Cropland,2010,ARE,million ha,0.0818564253068949
Land Cover|Cropland,2010,ARG,million ha,38.051541167777
Land Cover|Cropland,2010,ARM,million ha,0.508047497644914
Land Cover|Cropland,2010,ATG,million ha,0.0010750702797343
Land Cover|Cropland,2010,AUS,million ha,42.2902974668636
Land Cover|Cropland,2010,AUT,million ha,1.42630510841338
Land Cover|Cropland,2010,AZE,million ha,2.09506762308642
Land Cover|Cropland,2010,BDI,million ha,1.31163688880189
Land Cover|Cropland,2010,BEL,million ha,0.846950473560425
Land Cover|Cropland,2010,BEN,million ha,2.95927674853008
Land Cover|Cropland,2010,BFA,million ha,6.16051974151966
Land Cover|Cropland,2010,BGD,million ha,8.22775755133091
Land Cover|Cropland,2010,BGR,million ha,3.48592698898861
Land Cover|Cropland,2010,BHR,million ha,0.0009497778078142
Land Cover|Cropland,2010,BHS,million ha,0.0036104569569934
Land Cover|Cropland,2010,BIH,million ha,1.09084504202055
Land Cover|Cropland,2010,BLR,million ha,5.7053120657413
Land Cover|Cropland,2010,BLZ,million ha,0.108228499770666
Land Cover|Cropland,2010,BOL,million ha,4.15004071771615
Land Cover|Cropland,2010,BRA,million ha,76.9591378805133
Land Cover|Cropland,2010,BRB,million ha,0.0033254084297406
Land Cover|Cropland,2010,BTN,million ha,0.151577843124769
Land Cover|Cropland,2010,BWA,million ha,0.281304054151939
Land Cover|Cropland,2010,CAF,million ha,1.78864796059223
Land Cover|Cropland,2010,CAN,million ha,48.132705266753
Land Cover|Cropland,2010,CHE,million ha,0.423407668876211
Land Cover|Cropland,2010,CHL,million ha,1.69481121758298
Land Cover|Cropland,2010,CHN,million ha,121.903847064859
Land Cover|Cropland,2010,CIV,million ha,7.24638571359471
Land Cover|Cropland,2010,CMR,million ha,7.5096274525694
Land Cover|Cropland,2010,COD,million ha,7.71374580138183
Land Cover|Cropland,2010,COG,million ha,0.627485488634704
Land Cover|Cropland,2010,COL,million ha,3.32919776261258
Land Cover|Cropland,2010,COM,million ha,0.0483494948751365
Land Cover|Cropland,2010,CRI,million ha,0.519738855944309
Land Cover|Cropland,2010,CYP,million ha,0.0796394658070794
Land Cover|Cropland,2010,CZE,million ha,3.24792501731357
Land Cover|Cropland,2010,DEU,million ha,11.8317633092937
Land Cover|Cropland,2010,DJI,million ha,0.0013638748354363
Land Cover|Cropland,2010,DNK,million ha,2.00847449600433
Land Cover|Cropland,2010,DOM,million ha,1.14755777183062
Land Cover|Cropland,2010,DZA,million ha,8.13226111083943
Land Cover|Cropland,2010,ECU,million ha,2.50297621580163
Land Cover|Cropland,2010,EGY,million ha,3.53235314296257
Land Cover|Cropland,2010,ESP,million ha,16.6746097732029
Land Cover|Cropland,2010,EST,million ha,0.630599567782104
Land Cover|Cropland,2010,ETH,million ha,15.7205364428651
Land Cover|Cropland,2010,FIN,million ha,2.15739632323692
Land Cover|Cropland,2010,FJI,million ha,0.186970231982971
Land Cover|Cropland,2010,FRA,million ha,18.9396947068724
Land Cover|Cropland,2010,GAB,million ha,0.461172191481709
Land Cover|Cropland,2010,GBR,million ha,5.57730627752874
Land Cover|Cropland,2010,GEO,million ha,0.56637308018039
Land Cover|Cropland,2010,GHA,million ha,7.22990518383595
Land Cover|Cropland,2010,GIN,million ha,3.4696399442353
Land Cover|Cropland,2010,GMB,million ha,0.38992565809518
Land Cover|Cropland,2010,GNB,million ha,0.529112250367946
Land Cover|Cropland,2010,GRC,million ha,3.19371943054792
Land Cover|Cropland,2010,GRD,million ha,0.003816077226174
Land Cover|Cropland,2010,GTM,million ha,2.34721709645157
Land Cover|Cropland,2010,GUY,million ha,0.378546043613917
Land Cover|Cropland,2010,HKG,million ha,0.0002230489286427
Land Cover|Cropland,2010,HND,million ha,1.43913993783123
Land Cover|Cropland,2010,HRV,million ha,0.997743760227394
Land Cover|Cropland,2010,HTI,million ha,1.1442431578791
Land Cover|Cropland,2010,HUN,million ha,4.59824713529426
Land Cover|Cropland,2010,IDN,million ha,38.3258771563732
Land Cover|Cropland,2010,IND,million ha,167.84798909761
Land Cover|Cropland,2010,IRL,million ha,0.913485265421173
Land Cover|Cropland,2010,IRN,million ha,19.0350483676113
Land Cover|Cropland,2010,IRQ,million ha,3.94944081657468
Land Cover|Cropland,2010,ISL,million ha,0.107880991156799
Land Cover|Cropland,2010,ISR,million ha,0.302211819533718
Land Cover|Cropland,2010,ITA,million ha,9.11764405478632
Land Cover|Cropland,2010,JAM,million ha,0.169163869042081
Land Cover|Cropland,2010,JOR,million ha,0.287854568311492
Land Cover|Cropland,2010,JPN,million ha,3.91217068550426
Land Cover|Cropland,2010,KAZ,million ha,23.9183098077853
Land Cover|Cropland,2010,KEN,million ha,6.03942186551016
Land Cover|Cropland,2010,KGZ,million ha,1.39289686374502
Land Cover|Cropland,2010,KHM,million ha,4.03805205724377
Land Cover|Cropland,2010,KOR,million ha,1.55445866519109
Land Cover|Cropland,2010,KWT,million ha,0.0119272206733346
Land Cover|Cropland,2010,LAO,million ha,1.63021022380633
Land Cover|Cropland,2010,LBN,million ha,0.228926341661754
Land Cover|Cropland,2010,LBR,million ha,0.76775806147408
Land Cover|Cropland,2010,LBY,million ha,1.87164118906254
Land Cover|Cropland,2010,LCA,million ha,0.0031605123084878
Land Cover|Cropland,2010,LKA,million ha,1.95063995388319
Land Cover|Cropland,2010,LSO,million ha,0.328434392652959
Land Cover|Cropland,2010,LTU,million ha,2.14491142620316
Land Cover|Cropland,2010,LUX,million ha,0.0595201709084442
Land Cover|Cropland,2010,LVA,million ha,1.16444906467571
Land Cover|Cropland,2010,MAC,million ha,1.09270706680139e-05
Land Cover|Cropland,2010,MAR,million ha,8.74014801663855
Land Cover|Cropland,2010,MDA,million ha,2.09495595466706
Land Cover|Cropland,2010,MDG,million ha,3.83106176542964
Land Cover|Cropland,2010,MEX,million ha,25.5491536007565
Land Cover|Cropland,2010,MKD,million ha,0.461042565404876
Land Cover|Cropland,2010,MLI,million ha,6.45358858132687
Land Cover|Cropland,2010,MLT,million ha,0.0030483993223626
Land Cover|Cropland,2010,MMR,million ha,11.9266456598757
Land Cover|Cropland,2010,MNE,million ha,0.194661493046119
Land Cover|Cropland,2010,MNG,million ha,0.698446637347903
Land Cover|Cropland,2010,MOZ,million ha,5.93372191520728
Land Cover|Cropland,2010,MRT,million ha,0.438682684011824
Land Cover|Cropland,2010,MWI,million ha,3.73700053140941
Land Cover|Cropland,2010,MYS,million ha,6.55334383667377
Land Cover|Cropland,2010,NAM,million ha,0.865688711044911
Land Cover|Cropland,2010,NER,million ha,14.8641582337885
Land Cover|Cropland,2010,NGA,million ha,39.885315702188
Land Cover|Cropland,2010,NIC,million ha,1.79888421622026
Land Cover|Cropland,2010,NLD,million ha,0.887033659368441
Land Cover|Cropland,2010,NOR,million ha,0.734347254626749
Land Cover|Cropland,2010,NPL,million ha,2.42576413207106
Land Cover|Cropland,2010,NZL,million ha,0.519059013273212
Land Cover|Cropland,2010,OMN,million ha,0.0638090128899619
Land Cover|Cropland,2010,PAK,million ha,21.133880976351
Land Cover|Cropland,2010,PAN,million ha,0.654109969634046
Land Cover|Cropland,2010,PER,million ha,5.32064944006624
Land Cover|Cropland,2010,PHL,million ha,8.78283668642658
Land Cover|Cropland,2010,PNG,million ha,0.889961110682014
Land Cover|Cropland,2010,POL,million ha,11.3236906890871
Land Cover|Cropland,2010,PRT,million ha,1.75521155552095
Land Cover|Cropland,2010,PRY,million ha,4.24557877362554
Land Cover|Cropland,2010,QAT,million ha,0.0150137843212346
Land Cover|Cropland,2010,ROU,million ha,9.50804781674668
Land Cover|Cropland,2010,RUS,million ha,118.871993648589
Land Cover|Cropland,2010,RWA,million ha,1.36377457369009
Land Cover|Cropland,2010,SAU,million ha,3.34764541758319
Land Cover|Cropland,2010,SDN,million ha,16.7583508640929
Land Cover|Cropland,2010,SEN,million ha,3.84549749548689
Land Cover|Cropland,2010,SLB,million ha,0.044367437552559
Land Cover|Cropland,2010,SLE,million ha,1.72469367954072
Land Cover|Cropland,2010,SLV,million ha,0.851360945964586
Land Cover|Cropland,2010,SRB,million ha,3.32124168755457
Land Cover|Cropland,2010,STP,million ha,0.0215570917829311
Land Cover|Cropland,2010,SUR,million ha,0.0618257350336254
Land Cover|Cropland,2010,SVK,million ha,1.37517664889393
Land Cover|Cropland,2010,SVN,million ha,0.196534297484962
Land Cover|Cropland,2010,SWE,million ha,2.41547352204042
Land Cover|Cropland,2010,SWZ,million ha,0.189013732569273
Land Cover|Cropland,2010,TCD,million ha,4.68940998981859
Land Cover|Cropland,2010,TGO,million ha,2.58113694602389
Land Cover|Cropland,2010,THA,million ha,19.8266997898282
Land Cover|Cropland,2010,TJK,million ha,1.01142089032748
Land Cover|Cropland,2010,TKM,million ha,2.06277289212163
Land Cover|Cropland,2010,TLS,million ha,0.206142810256238
Land Cover|Cropland,2010,TTO,million ha,0.0362636037782306
Land Cover|Cropland,2010,TUN,million ha,4.96546219423656
Land Cover|Cropland,2010,TUR,million ha,23.950807946452
Land Cover|Cropland,2010,TZA,million ha,13.1797893197588
Land Cover|Cropland,2010,UGA,million ha,8.93848633287486
Land Cover|Cropland,2010,UKR,million ha,32.9895052914961
Land Cover|Cropland,2010,URY,million ha,1.66402318021851
Land Cover|Cropland,2010,USA,million ha,158.027271217176
Land Cover|Cropland,2010,UZB,million ha,4.46688335595505
Land Cover|Cropland,2010,VCT,million ha,0.0015063119662147
Land Cover|Cropland,2010,VNM,million ha,9.57347938772949
Land Cover|Cropland,2010,VUT,million ha,0.0733808541261889
Land Cover|Cropland,2010,World,million ha,1485.06758166468
Land Cover|Cropland,2010,ZAF,million ha,12.782091113048
Land Cover|Cropland,2010,ZMB,million ha,3.40929535733959
Land Cover|Cropland,2010,ZWE,million ha,4.08824436716036
Land Cover|Cropland,2015,AFG,million ha,7.89406351098379
Land Cover|Cropland,2015,AGO,million ha,6.20027199234868
Land Cover|Cropland,2015,ALB,million ha,0.647332817180554
Land Cover|Cropland,2015,ARE,million ha,0.0818803105606976
Land Cover|Cropland,2015,ARG,million ha,46.7396309343912
Land Cover|Cropland,2015,ARM,million ha,0.505700144762667
Land Cover|Cropland,2015,ATG,million ha,0.000309620093368
Land Cover|Cropland,2015,AUS,million ha,49.6211344031473
Land Cover|Cropland,2015,AUT,million ha,1.39752920083801
Land Cover|Cropland,2015,AZE,million ha,2.13693290552285
Land Cover|Cropland,2015,BDI,million ha,1.54706253585214
Land Cover|Cropland,2015,BEL,million ha,0.790476483510837
Land Cover|Cropland,2015,BEN,million ha,3.49988828684043
Land Cover|Cropland,2015,BFA,million ha,5.92430795033835
Land Cover|Cropland,2015,BGD,million ha,8.1466208273975
Land Cover|Cropland,2015,BGR,million ha,3.74779759089352
Land Cover|Cropland,2015,BHR,million ha,0.001106202075597
Land Cover|Cropland,2015,BHS,million ha,0.00338939031346
Land Cover|Cropland,2015,BIH,million ha,1.10279129552487
Land Cover|Cropland,2015,BLR,million ha,5.6894482395065
Land Cover|Cropland,2015,BLZ,million ha,0.114685408503802
Land Cover|Cropland,2015,BOL,million ha,4.98250162352419
